time,animal_number,death_factor_0,death_factor_1,age_median,age_min,age_025,age_075,age_max,age_mean,age_std,gene_0_median,gene_0_min,gene_0_025,gene_0_075,gene_0_max,gene_0_mean,gene_0_std,gene_1_median,gene_1_min,gene_1_025,gene_1_075,gene_1_max,gene_1_mean,gene_1_std
10,18846,-50,0.0,3.0,0,1.0,7.0,49,7.304467791573809,11.01425702372971,0.5072832274593615,-0.5091269259112465,0.24754478119732676,0.7606782910398722,1.5213166711146118,0.5028863654475105,0.3423172958743026,0.5808869713811817,-0.5433163384891753,0.31769907585895163,0.8155518632581322,1.5338346588083773,0.5646429093767663,0.3315816699662436
11,18684,-50,0.0,3.0,0,1.0,7.0,50,6.912010276172126,10.50778667777672,0.5050773152452015,-0.5275760611564897,0.2426241311735728,0.7615704245266111,1.6034390641326293,0.5015968624021342,0.3485332201400788,0.5861053055531118,-0.5831063511699989,0.32356590557179077,0.825513056678396,1.55261339704582,0.5709007551187963,0.336169255369058
12,18464,-50,0.0,3.0,0,1.0,7.0,51,6.578477036395148,10.018214257941226,0.5042705078209682,-0.5827060358748576,0.24610423557991568,0.7618233731095104,1.5848726349820532,0.5024650710973576,0.3528189454856859,0.5958842661764835,-0.6065344021275617,0.3333681699030352,0.8326924366360311,1.5985968848214474,0.5790737441457784,0.3400480042543819
13,18271,-50,0.0,3.0,0,1.0,7.0,52,6.262054622078704,9.47547607474456,0.5034918689197924,-0.5688990605464599,0.24429187858225943,0.764871125093196,1.636715095483575,0.5017107922364155,0.3561090589203339,0.5966338911571802,-0.6081312959344867,0.33998944643044715,0.8392066582381126,1.6850240562528522,0.583308624103173,0.34244679031894815
14,18195,-50,0.0,3.0,0,1.0,7.0,53,6.047265732344051,9.049208551232116,0.5042359157447729,-0.6505612086765052,0.24349733498125548,0.7664983250191482,1.549481784831586,0.5023225641289296,0.3599468709934018,0.6038350239789084,-0.6236693002805158,0.342287185439825,0.8429499349443901,1.7134050716819487,0.5890356095752366,0.3438827569805391
15,18123,-50,0.0,3.0,0,1.0,7.0,54,5.899575125531093,8.67987575698394,0.5062418858230505,-0.6445507542444685,0.2456114388702113,0.7682808717655307,1.5704142702164328,0.5039295971761759,0.36530766672938014,0.610769711365813,-0.5882003780415226,0.34941222844003333,0.8503377781510465,1.7125715835806254,0.5959426234542398,0.34751528722140235
16,18072,-50,0.0,3.0,0,1.0,7.0,55,5.723328906595839,8.278640724082306,0.5111310969404435,-0.6471614526618023,0.24421974756499024,0.7733083079791732,1.6602888322054168,0.5065722059106362,0.36941027579078073,0.6199465222135864,-0.6406037249983427,0.3584109221164647,0.8622081809671147,1.746604653864326,0.6048379508209246,0.34999947238338547
17,18014,-50,0.0,3.0,0,1.0,7.0,56,5.602864438769846,7.959180626475496,0.5093898495410576,-0.7100349848705999,0.2378703880572192,0.7752793598263048,1.6998949870357032,0.505937853348404,0.37294549769150537,0.6317523300009513,-0.617138911974627,0.37162226073556187,0.871061886661538,1.7274082545675777,0.6151366951534185,0.3516645362237773
18,18040,-50,0.0,3.0,0,1.0,7.0,57,5.461031042128603,7.5408885595352135,0.5086817357798783,-0.7497501307315366,0.2393570640849197,0.7763926542177393,1.7460753599360574,0.5068492991295486,0.37718161729970207,0.6373354913419101,-0.5871780219033008,0.3743907099864011,0.8752512021882399,1.7669323367494525,0.6193982560589736,0.3543875732633675
19,18202,-50,0.0,3.0,0,1.0,7.0,58,5.388968245247775,7.3154851272599934,0.509681789373497,-0.8134330742874042,0.23865985953644459,0.7763428774969043,1.8035687360613017,0.5058009107734444,0.38027988744988883,0.6438061134527848,-0.630966800192794,0.37735427871951327,0.8865564719501391,1.6976617454446583,0.625870247656555,0.35635857042302577
20,18109,-50,0.0,3.0,0,1.0,7.0,59,5.285438179910542,6.9819611296836985,0.5074599731907763,-0.8081373203233456,0.23770492193966702,0.7778886585203841,1.6855439900864686,0.5057658916580218,0.3863275501820859,0.6506523022966071,-0.6061318302058294,0.38521576444866085,0.8958767907263693,1.715478818243835,0.634339221453152,0.35903944074260197
21,18049,-50,0.0,3.0,0,1.0,7.0,60,5.233364729347886,6.7835514127160215,0.5095093141480156,-0.8621113304084844,0.23566070472078515,0.7788032314711395,1.7308834272026195,0.5045120293500278,0.388756525470656,0.6540894167374064,-0.6172916209791167,0.39243257172898055,0.90594818947553,1.7280750286309894,0.6416020454409167,0.3625589597622652
22,18058,-50,0.0,3.0,0,1.0,7.0,61,5.205116845719349,6.673609291940449,0.5124826569845728,-0.9171073325011828,0.23420065322001404,0.779910085132318,1.8210647231247845,0.5038049549420738,0.3914746809336034,0.6596250639186438,-0.6846410767903515,0.39215284557254426,0.9143358076508044,1.7761516929170935,0.6479067322217165,0.36761713961226955
23,18012,-50,0.0,3.0,0,1.0,7.0,62,5.179935598489895,6.540550788350721,0.5161348955800773,-1.009988094652054,0.23375311640887989,0.783740643319927,1.8981388143762,0.5070148784389826,0.3955700894827467,0.6681711584114431,-0.602506056697818,0.4005877307968274,0.9233362227996397,1.846132968152538,0.6556693837826646,0.37076096213651055
24,18088,-50,0.0,3.0,0,1.0,7.0,63,5.135061919504644,6.367734708593941,0.513775934094446,-0.9425720213170047,0.22857108774370635,0.7844272765842001,1.889206927377415,0.5064114631078328,0.40189980755184296,0.6776193389409351,-0.6715740147940514,0.41174102865834783,0.9294282867602901,1.916885529562617,0.6637043731728983,0.3737266467883917
25,18136,-50,0.0,3.0,0,1.0,7.0,64,5.110774150860168,6.144625390664881,0.5186060469319747,-0.9538528106559606,0.22772886588336966,0.7935728886042607,1.9434909280611554,0.5066640719055975,0.406528381022955,0.6838445063653689,-0.7115664293533567,0.41816662941416,0.9424182068035327,1.9746650009619968,0.6728004173077652,0.378704831632309
26,18174,-50,0.0,3.0,0,1.0,7.0,65,5.104049741388797,6.043814210698294,0.5118968264205718,-0.9535431418391539,0.22450971031237743,0.7965372619942404,1.920693553905337,0.5058980874991977,0.41071100363724744,0.6892244521335256,-0.692125043282791,0.4206588886316566,0.9514909529462585,1.8671290766246986,0.6776771811846907,0.38396612734538027
27,18092,-50,0.0,3.0,0,1.0,7.0,66,5.120108335175768,6.0311026184575605,0.5120020490726741,-0.9827167904416718,0.22373340869506722,0.7967543805668538,1.9052625588914163,0.5056274508616126,0.41535000193263943,0.6974193168010226,-0.7424320767237821,0.4284640815741331,0.9604042208106544,1.8884894005441415,0.6879024541188625,0.3852208899671289
28,18166,-50,0.0,3.0,0,1.0,7.0,67,5.133601233072773,6.031983590665378,0.5122519103427217,-1.0282330641582507,0.21976958344296219,0.7929606065582506,1.9480267906713424,0.5033727389989321,0.4187940629754592,0.704420668533876,-0.8261168151037366,0.43526693715841247,0.9669254147774738,1.8611165015605888,0.6946978794736317,0.38540053895295256
29,18090,-50,0.0,3.0,0,1.0,7.0,68,5.100497512437811,5.981366383191361,0.5126371345251646,-1.0661229505848935,0.20902864020977888,0.7950754926635833,2.0466493717749317,0.5014206775500167,0.42237676868658824,0.7164015634570496,-0.896607267138043,0.437294358166639,0.9799332655132922,1.8717896711413695,0.7025148367761765,0.3893360043118408
30,18080,-50,0.0,3.0,0,1.0,7.0,69,5.061172566371681,5.886041418546111,0.505690030741522,-1.152489593588774,0.20813055504075956,0.7957389947932284,2.0668190768553103,0.4991639700957677,0.42645795341713316,0.7236465778413304,-0.6849212794263912,0.4457288931934029,0.9888520415471854,1.9161600620278616,0.7122420394056052,0.3899449270102453
31,18135,-50,0.0,3.0,0,1.0,7.0,70,5.044444444444444,5.779402965425361,0.5050891356318978,-1.2414558889049134,0.2038681076938103,0.7982598067278801,2.1095350351276974,0.49855242043513387,0.430351154659196,0.7342662728010398,-0.71758084047464,0.45573766316806485,0.9996956111197552,1.9700842739172342,0.7228326699112031,0.39051666691564996
32,18108,-50,0.0,3.0,0,1.0,7.0,68,5.039540534570356,5.696049465248832,0.5018344488998556,-1.2560679282581948,0.1982971872433218,0.8012530129625787,2.05094698760312,0.4975047962887309,0.4356680446243984,0.7422424389738241,-0.6406764141673851,0.46695344028059227,1.0102356434736262,2.0617728810844866,0.7323445040353095,0.39212424905708393
33,18158,-50,0.0,3.0,0,1.0,7.0,69,5.008040533098359,5.619271329093558,0.5015485396286958,-1.2660668826484658,0.1980618583317026,0.802172313252836,1.9954538333979965,0.4978550926789678,0.4373532174372803,0.7453469214395965,-0.7162199159425846,0.4745638123254331,1.017699430320784,2.0582606333707476,0.7382292673814561,0.394864638209141
34,18238,-50,0.0,3.0,0,1.0,7.0,70,4.991665752823774,5.593735300596463,0.5040305616297918,-1.2410054687471122,0.1977593119331515,0.8042466659774159,2.0572032664942745,0.4998985154351973,0.43974765678049027,0.7607106800794023,-0.7599828562282216,0.4846569073955994,1.0259929280147868,2.1007718436668923,0.7485148876780282,0.39774138106917717
35,18255,-50,0.0,3.0,0,1.0,7.0,70,4.976883045740893,5.494432054498048,0.5027721523744125,-1.3263632946333457,0.19425955296565972,0.8057360501270985,2.113392348824343,0.4994387114079735,0.44422674890375974,0.7721564777719452,-0.8029191732434443,0.4943911120489929,1.0384831761628435,2.1246384716558877,0.7584638751565433,0.3987443783882138
36,18232,-50,0.0,3.0,0,1.0,7.0,67,4.9810223782360685,5.445557231141617,0.5045090342044183,-1.3032248523231587,0.19538360304861105,0.81769770602436,2.16185335541447,0.5020607138373034,0.44758533281030105,0.7796300989620722,-0.7836078656806121,0.49627622524322135,1.0449800978761017,2.159079225799173,0.7653444315978504,0.3993184569631865
37,18362,-50,0.0,3.0,0,1.0,7.0,65,4.977889118832371,5.441438101301483,0.5078009090533495,-1.2850481075732207,0.19178188893203307,0.8188485790187539,2.1562849706384353,0.5021904801110267,0.4522863147908402,0.787740276803129,-0.8041294687968273,0.5075372334585261,1.0515235577949829,2.2390688770858236,0.7733028741281036,0.4011988352703372
38,18468,-50,0.0,3.0,0,1.0,7.0,66,5.009150963829327,5.483526501428904,0.5068578473141447,-1.2203660382328116,0.18756395177486446,0.8173543374984491,2.231137910056557,0.501248802122337,0.45670259225207993,0.7911655062093306,-0.8225981118752247,0.512469224300957,1.0580550554258306,2.3014196055813216,0.7791987100624477,0.4018797509624453
39,18507,-50,0.0,3.0,0,1.0,7.0,67,5.036310585183984,5.51905974729684,0.5009901124949339,-1.2950271388311219,0.18867126195749667,0.8140274753451464,2.177945373090192,0.497066290208953,0.4571109070751729,0.797884143672423,-0.821199427602605,0.5172349726875133,1.0699765791337057,2.3179675426258877,0.7871895483607663,0.4045022510129288
40,18469,-50,0.0,3.0,0,1.0,7.0,68,5.043803129568466,5.534105456596497,0.4997287709992404,-1.261491045656454,0.17852739401316106,0.8235963825290943,2.2226390550807698,0.49665557069066146,0.4656268240013554,0.8058846478454021,-0.7739165140410998,0.5182659675580379,1.0780882858982253,2.3610402337301934,0.7939202326219146,0.40862634597530734
41,18614,-50,0.0,3.0,0,1.0,7.0,69,5.034812506715376,5.503563813569301,0.5021423336678155,-1.355920777881223,0.17618052586056188,0.8250502255778833,2.1744653328617205,0.49694344381538474,0.47073100078589813,0.8118441329875019,-0.7316306757891573,0.5297859242655849,1.0852104235952114,2.2719471206687274,0.8023567909090747,0.40903674305214566
42,18766,-50,0.0,3.0,0,1.0,7.0,70,5.033411488862837,5.524094139383751,0.501982447277462,-1.3077018892889973,0.17199880154721384,0.8229935198681309,2.101763011035153,0.49663324132364745,0.4737108100130032,0.8170286050109716,-0.7422656345572206,0.5287775628117786,1.0907013500772886,2.240328199598705,0.8055055945496208,0.41318964471365227
43,18678,-50,0.0,3.0,0,1.0,7.0,71,5.0215226469643435,5.512192619537708,0.4961252342502284,-1.3852171747995872,0.16884222200209234,0.8225145213787287,2.178363862523337,0.49401821054238176,0.4758355002984674,0.8257319948721109,-0.6917190662865935,0.5350751500675426,1.1003018902581903,2.2952847598899035,0.8138218682263326,0.4135261736852641
44,18712,-50,0.0,3.0,0,1.0,7.0,72,5.0252778965369815,5.523759572406512,0.49997692852340886,-1.3389561351471035,0.16631213270291864,0.8270499030951634,2.2752981908923657,0.495843072000241,0.4790957458973508,0.8330110353533147,-0.7613834280927817,0.5407114864722408,1.104497340604581,2.3372523635630764,0.8190065874653798,0.4152493868013765
45,18690,-50,0.0,3.0,0,1.0,7.0,68,5.019261637239166,5.526574090489232,0.4939495324471772,-1.2785410706045217,0.1667939002310087,0.8232758357367527,2.3237147141570254,0.4925229263762427,0.48115061166615725,0.839268325224567,-0.7773658203192776,0.5497039535261659,1.110240156099578,2.328480088608391,0.8274773606558699,0.4161542455522927
46,18758,-50,0.0,3.0,0,1.0,7.0,69,5.022443757330206,5.531373704811085,0.49278971934729,-1.2586859277178033,0.16518113419764677,0.828907228737771,2.17394652293498,0.49445745447631245,0.484532490521778,0.8487026901230517,-0.858362945987393,0.5557149803188303,1.120252948377238,2.37435517621173,0.8363553914864151,0.41971418289211543
47,18900,-50,0.0,3.0,0,1.0,7.0,70,5.003597883597884,5.520657480129118,0.49278036894486693,-1.256546400061126,0.15781237868840628,0.8323555457520679,2.2306827811914,0.4947437654831754,0.490845619856389,0.860323319111884,-0.8345853457659763,0.5624639888393075,1.1332594764132882,2.391495510631481,0.8453953338929203,0.42242275123684264
48,18954,-50,0.0,3.0,0,1.0,7.0,70,5.006489395378284,5.4998642716586295,0.4866893697815798,-1.2920501986877104,0.15331150237532137,0.8348521234473057,2.3187069040050226,0.49254530000693963,0.4956681080374396,0.8639596984220332,-0.8944428865101584,0.5681326738942909,1.1444947349180792,2.4275334153835106,0.8534346004027616,0.42652594209738914
49,18963,-50,0.0,3.0,0,1.0,7.0,71,4.993197278911564,5.479853955149867,0.4883588792842822,-1.366793366290579,0.1553429809175024,0.8386201917814571,2.3159010665382493,0.4938496517383435,0.4976069223456499,0.8654285294613899,-0.9679283811363291,0.5693932282636953,1.1538979876274946,2.409846445713387,0.8596236147627226,0.4297556571502061
50,19016,-50,0.0,3.0,0,1.0,7.0,72,4.990902397980648,5.456358321776053,0.48580331648894043,-1.4046111116958067,0.14605501520660596,0.8370787806878331,2.2408962643966874,0.49113958384445855,0.501064007894705,0.8766718915058184,-1.023010070840056,0.5793087414379379,1.1690891670226686,2.447644126436231,0.8703919633659252,0.4317174877317736
51,19035,-50,0.0,3.0,0,1.0,7.0,73,4.996900446545837,5.4442216248433715,0.49254212316322,-1.4365122254176346,0.14711155305110832,0.8466344346828514,2.3154921933495105,0.49478136230826225,0.5071863840334031,0.8843747451728894,-1.0885090950083596,0.578441893879514,1.1746755946217156,2.419427784649113,0.8762855073918737,0.4337212185318288
52,19032,-50,0.0,3.0,0,1.0,7.0,74,5.004571248423708,5.447081015362716,0.4898891873852314,-1.4410635170462915,0.141814763008517,0.8467239061884841,2.2727780594801024,0.49388782025781636,0.5121899708485871,0.8884670903735068,-0.752835473197055,0.5914726284395119,1.1828641091817653,2.375888421699191,0.8837944201915873,0.4319694976445533
53,18991,-50,0.0,3.0,0,1.0,7.0,75,4.990205886999105,5.45781076015507,0.4875605449402928,-1.4675673522696417,0.1428987512473865,0.8460672077430846,2.334414552726473,0.49258575496389145,0.5132329309518936,0.9016541332249385,-0.800538386554835,0.5993467914106608,1.1909134120540332,2.430808437785135,0.8934854395092777,0.4323549484134846
54,19093,-50,0.0,3.0,0,1.0,7.0,76,4.995495731419892,5.460540674590213,0.4842327082396494,-1.479612915508899,0.13882757123280598,0.8453232944227841,2.2891505091809443,0.48998822865553626,0.5157125524258844,0.9086646515401124,-0.7587921110694776,0.6043996247420712,1.1982026801081238,2.370596280677473,0.9009656275174573,0.43203997350297046
55,19128,-50,0.0,3.0,0,1.0,7.0,77,4.999843161856964,5.473153173756281,0.4840582862524707,-1.4976028608978467,0.13482246569369394,0.8459949830330308,2.386258663324299,0.48820014276366397,0.5194784156751734,0.9125796490819069,-0.6681548392470432,0.6142222628001115,1.2079274542967502,2.4464772202668086,0.9075562435057755,0.43306959982437837
56,19102,-50,0.0,3.0,0,1.0,7.0,78,5.020992566223432,5.475182593871563,0.48192005080167966,-1.4837252515513533,0.13563462501003945,0.8474455304746007,2.450663214452339,0.48907296019234453,0.520505780462658,0.9210947339747828,-0.6288240114689121,0.6198814884405244,1.220799171372428,2.4214929523395106,0.9172037166995501,0.4366022945266495
57,19222,-50,0.0,3.0,0,1.0,7.0,79,5.001144521901987,5.505041506696801,0.48206490607201546,-1.5320987665476968,0.1339768303553262,0.8494328991696225,2.5077939643966753,0.48755509900080146,0.5219951578881904,0.926979601612954,-0.6530924634361899,0.6245156376800787,1.2291046561351249,2.456653943882514,0.923754297277134,0.43986918092172805
58,19268,-50,0.0,3.0,0,1.0,7.0,80,4.9895681959725975,5.46759426496359,0.4788768783792845,-1.4874594790243925,0.12876714353152743,0.8489326767015444,2.557206055162504,0.4859733249579018,0.5251578767498493,0.9416123397354663,-0.6593254132267564,0.6367274693871641,1.2450842904930668,2.449892474650778,0.9371253629524581,0.4416301063942948
59,19423,-50,0.0,3.0,0,1.0,7.0,81,4.983061319054729,5.461229099784786,0.4784444171502045,-1.3921003405441188,0.12371283739355271,0.8515276726803924,2.5560861608409993,0.4848367092405505,0.5252818609468533,0.9495937545520657,-0.6786999921605211,0.644131252000161,1.2530072025642642,2.4788647950387297,0.9456860032179991,0.444082780214882
60,19563,-50,0.0,3.0,0,1.0,7.0,82,5.019884475796146,5.504489554145353,0.4744017184631815,-1.428965382302475,0.11513418125112074,0.8531512095795104,2.518254009916547,0.48153684340652464,0.5308543566705768,0.9547350667854198,-0.6791995855635355,0.6454607846001558,1.2613058713677436,2.505342140250804,0.9533659421540795,0.4450546248358933
61,19695,-50,0.0,3.0,0,1.0,7.0,83,5.0037572988068035,5.48861464131686,0.4799280315761195,-1.5004627470813086,0.11714346255300413,0.8518660875438371,2.500596804771747,0.4830352187808133,0.5328108229857115,0.9629546425540505,-0.77788507554715,0.6575481754595284,1.2686356914890138,2.442280501636403,0.9636223143532706,0.447051645257352
62,19730,-50,0.0,3.0,0,1.0,7.0,84,5.026305119107957,5.541601169307906,0.4777128786300159,-1.5088184027188718,0.1171399413869537,0.8538823579878357,2.4138805185834613,0.4832688392884919,0.532539441720961,0.9749016342267243,-0.743691816980921,0.6596152261970908,1.2790482596828663,2.4281579556095325,0.9722761009693032,0.44938864009090757
63,19776,-50,0.0,3.0,0,1.0,7.0,85,5.026041666666667,5.548949161709338,0.4827792013870735,-1.5680886336165545,0.12264509542808985,0.859054486080299,2.364406328936577,0.4872147655129114,0.5344284048994422,0.980150044510967,-0.7744103844683158,0.670691500172295,1.2872898866480078,2.449484908285766,0.9815932584666844,0.4514317367138492
64,19810,-50,0.0,3.0,0,1.0,7.0,86,5.032054517920242,5.589068824693795,0.4855616667521976,-1.5639032806568003,0.12421422330786815,0.8633933928249554,2.400069171353758,0.4896004619456751,0.5349000806019277,0.9875256729171181,-0.8105616992823538,0.6786000093843072,1.298310571371348,2.4520807336646264,0.9897835436956098,0.451461657998824
65,19884,-50,0.0,3.0,0,1.0,7.0,54,5.01081271373969,5.529090762717595,0.4876256867963952,-1.5833233864954561,0.12841532012497683,0.8647485949980418,2.3750541877264055,0.49014675201629565,0.5401073853406891,0.9976516815981946,-0.8162790666194079,0.6883693754752123,1.3088200742530753,2.535203766065348,0.9994585257315796,0.45309832287229923
66,19861,-50,0.0,3.0,0,1.0,7.0,55,5.014400080559891,5.545259770743561,0.4843456359610512,-1.592041706781382,0.12315655564216414,0.8661493888217658,2.329651181448385,0.4888549021951256,0.5441137111129084,1.0087247182899752,-0.6391407191805045,0.6937148194444384,1.3177013789225265,2.5605658298324356,1.0079680204665826,0.45848549709323994
67,19796,-50,0.0,3.0,0,1.0,7.0,48,5.035663770458679,5.560595956213964,0.4846872811777535,-1.647153680433803,0.12377007015978102,0.8639063085633996,2.4027824392704074,0.4898845685515748,0.5472575094211248,1.0171922042760706,-0.6857559750600649,0.7043926952926537,1.3315575122241667,2.6483385838791196,1.018338209665818,0.4563769996790882
68,19818,-50,0.0,3.0,0,1.0,7.0,49,5.03133514986376,5.560570885766587,0.48522295833021895,-1.5873383619413526,0.12093648499492422,0.862554874837923,2.462828370382529,0.4916465644903744,0.5491768275505065,1.0259363846587064,-0.7848760695017041,0.7153518668738029,1.3417503450989638,2.6301358557459804,1.0293419087663789,0.45593457259204645
69,19916,-50,0.0,3.0,0,1.0,7.0,50,5.045039164490862,5.585091011633305,0.4909063017060915,-1.5492014811782224,0.12802452894050567,0.8728843494688676,2.552812626030718,0.4960486451351622,0.5502791975975333,1.0340294942378305,-0.6571111202792213,0.7235189801001295,1.353700216862334,2.600014987161661,1.0362441120445371,0.4585983187575527
70,19908,-50,0.0,3.0,0,1.0,7.0,51,5.032951577255375,5.579536075087854,0.4913788962698544,-1.6241127068810388,0.13231281739201256,0.8707735001581718,2.5332377956591174,0.4966765611152033,0.5504391637149978,1.0408964047699276,-0.7008052804850704,0.7305002311423258,1.368064158638522,2.6089746229044675,1.0467555162639022,0.45967525689564104
71,19887,-50,0.0,3.0,0,1.0,7.0,52,5.042741489415196,5.576971691838791,0.48811375331848916,-1.6927430295013384,0.13361720260763094,0.8731372093429474,2.5803330443591133,0.497108088758865,0.5521591044881534,1.05122611836057,-0.7777589435604724,0.743294194075008,1.3768144580536834,2.671278534437578,1.0552099931088648,0.4621101219184276
72,19902,-50,0.0,3.0,0,1.0,7.0,53,5.037483669982916,5.595113744904557,0.4981291843274347,-1.7884735357179273,0.13883633384043004,0.8798479296326149,2.5495500040214267,0.5034278042125855,0.5546812221178341,1.0573631273341837,-0.8071715294341225,0.749043752787842,1.386034436506137,2.701488877781396,1.0641608759594936,0.46422873546053517
73,20004,-50,0.0,3.0,0,1.0,7.0,54,5.032143571285743,5.571436834650704,0.4995964174824794,-1.7943944589270762,0.13399338819034767,0.8773027668384352,2.6489899103675816,0.5031004839442156,0.5568731160815,1.0694229674553752,-0.5860955823747239,0.7591535975990997,1.3986837523800602,2.744586987718843,1.073006317398688,0.46547368531467365
74,19916,-50,0.0,3.0,0,1.0,7.0,55,5.004318136171922,5.55786097976823,0.4934623254937508,-1.7567215453836167,0.13951214667081177,0.883253942614878,2.5704405501143928,0.5039070080780511,0.56244620290792,1.0748411692061224,-0.6014502996511366,0.7676057338325701,1.4049680398496414,2.7231854746595996,1.0813000437410736,0.4673036703747884
75,19953,-50,0.0,3.0,0,1.0,7.0,56,5.005312484338194,5.543237449828592,0.4986757131039436,-1.7157414599766279,0.13736908669590644,0.8843111859450838,2.5120234766406937,0.5057679993092756,0.5646869248371519,1.0886942175657734,-0.581031948546283,0.7731494816882977,1.413542404434599,2.753907522773346,1.0906753251597734,0.4696532722143846
76,20040,-50,0.0,3.0,0,1.0,7.0,57,4.999750499001996,5.522359733264177,0.4953766222699262,-1.8032904801077199,0.1337764812788753,0.8818967024419855,2.5356039249180595,0.5026592537887857,0.5646150539796783,1.0975068355247761,-0.5669136268643347,0.7750967498817342,1.4230561909920143,2.7396951393648914,1.09892427553305,0.47144183581972987
77,20077,-50,0.0,3.0,0,1.0,7.0,50,4.981072869452608,5.479911230140708,0.5018542654776724,-1.733740221012885,0.13448151712715276,0.886053381426167,2.5606084704845298,0.5064243242995476,0.5679556563989185,1.1026665676582756,-0.6061462161989675,0.7791608975240994,1.4289685293468497,2.8256828385499824,1.1020108667550517,0.4735891948053946
78,20091,-50,0.0,3.0,0,1.0,7.0,51,4.99472400577373,5.5230317205339485,0.5059858048500797,-1.726198688396357,0.13439538149664051,0.8931043988538461,2.5208881416696745,0.5092758365723259,0.5721828002041223,1.1093424211867629,-0.7039388095280765,0.7887280070414856,1.437318955043151,2.8375515332330052,1.1104811454287793,0.474983964595515
79,20064,-50,0.0,3.0,0,1.0,7.0,52,4.9911782296650715,5.500894512525319,0.506627249115218,-1.7006105273159289,0.12425412926451276,0.8948127942204143,2.528542222566517,0.5087737355104485,0.5753925800410714,1.1209231663001817,-0.733295400100375,0.798713443386037,1.440497423293258,2.9192403494729415,1.118365647301521,0.47720893060971653
