time,animal_number,death_factor_0,death_factor_1,age_median,age_min,age_025,age_075,age_max,age_mean,age_std,gene_0_median,gene_0_min,gene_0_025,gene_0_075,gene_0_max,gene_0_mean,gene_0_std,gene_1_median,gene_1_min,gene_1_025,gene_1_075,gene_1_max,gene_1_mean,gene_1_std
28,8049,-50,1.8090169943749472,3.0,0,1.0,7.0,67,5.091067213318425,6.130281503713895,0.49675452607070825,-0.9136807756109445,0.18762955598613018,0.7993003605740904,1.9440784978320536,0.49359843549170745,0.4321848095201391,0.8782330055548477,-0.5430715602953751,0.6368638394696593,1.1069116377989199,2.0200643077831506,0.866597756917649,0.3436641555320143
29,7188,-50,1.9510565162951534,3.0,0,1.0,7.0,68,5.094602114635504,6.061152730379434,0.5060994269452204,-0.9850876742714924,0.1934959660652171,0.8038342573746967,1.998539224473431,0.5021260146629055,0.43059540458731105,0.904460754627131,-0.42494919387556285,0.6662688798719916,1.1297198026300197,2.0505881368956262,0.8956976319603589,0.34421217879559274
30,6379,-50,2.0,3.0,0,1.0,7.0,69,5.068662799811883,5.876424099444555,0.50739601453328,-1.002189976751978,0.20245799428843791,0.8102988622108552,2.001250973350528,0.5061062262461564,0.4348334004618674,0.9386649630219408,-0.3897340457519919,0.698088387101223,1.1536287731001977,2.101714617059583,0.9269559040764425,0.3383394062390148
31,5629,-50,1.9510565162951536,3.0,0,1.0,7.0,70,5.091845798543258,5.95054999573647,0.4954644534831868,-0.9267685239113009,0.19307074953785985,0.803219250244015,2.0437455760224696,0.5021663284752304,0.43704046380140443,0.9613671355629367,-0.3585107832206678,0.7268240761968131,1.185154900930958,2.127157432881402,0.9539614933433528,0.3383769371713926
32,5079,-50,1.8090169943749477,3.0,0,1.0,7.0,71,5.081512108682811,5.869356953772572,0.49333639778009974,-0.994875299682745,0.20898698230537113,0.8112757313340173,2.1091300252576675,0.5043874405151053,0.4389498930651758,0.9872905340911069,-0.18314562583514615,0.7500204696818639,1.210945263298644,2.1141977026565595,0.9796261353209851,0.33979419692761753
33,4708,-50,1.5877852522924734,3.0,0,1.0,7.0,72,5.082412914188615,5.787405094621163,0.4989029393522159,-0.9543512478180908,0.203385358761766,0.8225924341106103,2.0409148318754022,0.509769490407278,0.4455813488471744,1.0077934133228506,-0.21880801143142384,0.7743750751024986,1.2343891962483917,2.0210204224265125,1.0056117955864319,0.3386278756560904
34,4609,-50,1.309016994374948,3.0,0,1.0,7.0,73,5.1000216966804075,5.762247043941008,0.5140444787608178,-0.8972873948680062,0.19295275784039717,0.8273018981226544,2.108791362422014,0.5063820558381947,0.45487668418520527,1.0363935234597197,-0.30973289109427166,0.7879933773374348,1.2605653433005022,2.0538787204569617,1.0242076699575844,0.3440587128153747
35,4711,-50,1.0000000000000004,3.0,0,1.0,7.0,74,5.026109106346848,5.60827292796457,0.5129568960471313,-0.9186771492215863,0.19023948654093836,0.8286237463859478,2.1830697866559174,0.5095195305041148,0.4599532494384575,1.0471754162851408,-0.3901592185781247,0.8148436016516984,1.2727514802197357,2.096021761653157,1.0420806804621678,0.3419076777944982
36,4960,-50,0.690983005625053,3.0,0,1.0,7.0,75,5.030241935483871,5.643535120041749,0.5080015399399127,-0.9625026671521092,0.18146571477995405,0.8320296847750986,2.153682084445335,0.506986786631922,0.4683620575344164,1.0493525222288385,-0.45947575922399153,0.8238681829959745,1.2818699612664322,2.133882209556935,1.051775208203097,0.34149815825120355
37,5350,-50,0.4122147477075272,3.0,0,1.0,7.0,76,5.046168224299065,5.6653661106730135,0.5188273904570191,-0.946355784214421,0.18363364614786676,0.8356023681556862,2.180186089858765,0.5108982779529315,0.47173432754975797,1.0587521894479983,-0.0785928729407828,0.8282241848783247,1.291870702114765,2.1800076976330036,1.06122929202553,0.343952663036626
38,5893,-50,0.19098300562505288,3.0,0,1.0,7.0,77,5.0543017138978446,5.653202697447475,0.5131121007420253,-0.9547381348573513,0.17538560674215165,0.8345699829818158,2.20447906833776,0.5094212486420538,0.4754785981495065,1.065920565180772,-0.07478625138498285,0.8318863430502123,1.29994086085501,2.2451392767160394,1.0666217051380582,0.3450883244745702
39,6511,-50,0.04894348370484658,3.0,0,1.0,7.0,78,5.0588235294117645,5.626779424183043,0.5153029944369056,-0.9598619849886285,0.1923027599010041,0.8391251597077416,2.264717313470928,0.5134988519652935,0.47404872477609883,1.0667046821010238,-0.09932531437645546,0.8307223015396914,1.3085775777792386,2.3043487710331756,1.0700673198497117,0.35077588033951024
40,7198,-50,0.0,3.0,0,1.0,7.0,79,5.051542095026396,5.638304744773506,0.5175707513800936,-0.9486370200927973,0.17757593146805006,0.8476545474192337,2.199562042327068,0.515781428272044,0.4783240358748169,1.072060729159852,-0.14462115099179823,0.8338748168009308,1.3120743322844581,2.31116409041442,1.0738417555045803,0.35601231727616683
41,7911,-50,0.04894348370484625,3.0,0,1.0,7.0,80,5.05941094678296,5.6477978572588,0.5132149393081438,-0.9571233262296414,0.1798561462984895,0.8453693370858804,2.2792395792217413,0.5162194170478246,0.481942894874243,1.0772149866644014,-0.19812162408583117,0.8329668499414808,1.3217964561194608,2.249504593050872,1.0777005658304588,0.35930619696294613
42,8700,-50,0.19098300562505222,3.0,0,1.0,7.0,81,5.019655172413793,5.546331903361298,0.5110122375901263,-0.9650230260046752,0.17234537380587678,0.8514297684813151,2.3245401557718908,0.5142366648117603,0.4854334335877358,1.081269291486814,-0.24461789998401812,0.8359808409911009,1.325423331851224,2.3022137778591247,1.0801269046617474,0.36365226800316336
43,9411,-50,0.4122147477075264,3.0,0,1.0,7.0,82,5.039103177133142,5.546737403853734,0.5120568428623872,-0.9802153007061944,0.1726559487855535,0.8486933647795567,2.3318961464559327,0.5131055760297305,0.4891575377145361,1.0896062254241605,-0.25163733314128117,0.8387424543267376,1.3369094547250846,2.364608544936137,1.0863842958942647,0.3681935301282536
44,10050,-50,0.6909830056250521,3.0,0,1.0,7.0,83,5.043084577114428,5.545204053758693,0.5125157107587965,-0.9632181549364399,0.16661800514615566,0.849990128774613,2.357308925203206,0.5103863644530953,0.4927106877184944,1.0922526834888167,-0.2537421603320204,0.8458369059501493,1.3497173721804914,2.4408750719355856,1.096235387791498,0.3715071655800961
45,10533,-50,0.9999999999999994,3.0,0,1.0,7.0,84,5.033608658501851,5.570501358279759,0.511451526934927,-1.0020378466614592,0.16579870157243598,0.8615661364816922,2.348695775936539,0.5105651645589405,0.4961756768791886,1.1007914987076344,-0.29546461805750635,0.8486460233317386,1.3600310687190142,2.5148023677087132,1.1042401531739672,0.3727952758494315
46,10708,-50,1.309016994374947,3.0,0,1.0,7.0,85,5.018677624206201,5.561154094202543,0.5147850057143897,-1.0589228931586279,0.1706210370950983,0.8639957644097015,2.3915312711703374,0.5120276261116823,0.4980171863589766,1.1167035134224288,-0.21447210636809688,0.8629410964116631,1.373237214548617,2.5602158922516978,1.1169370667092327,0.375725579018548
47,10654,-50,1.5877852522924727,3.0,0,1.0,7.0,62,5.0279707152243285,5.540299521163063,0.5163611441133586,-1.1549651359736541,0.16827102112699455,0.8674034981401247,2.437987551404158,0.5131375652919237,0.5006333918056681,1.1297661825934435,-0.06520388173281162,0.8737511367329373,1.385780852629952,2.4774495013410824,1.1299092460777238,0.3788161506729144
48,10113,-50,1.809016994374947,3.0,0,1.0,7.0,58,5.011767032532384,5.529847633033774,0.520706174028233,-1.122437373045913,0.1771115715589789,0.8777962284084013,2.3477896657900525,0.5201256302477011,0.5026256363572436,1.1525598596590385,-0.09791597351244255,0.8987579540718781,1.4097479721023554,2.5585341019085166,1.1531441968385223,0.3804391872615753
49,9458,-50,1.9510565162951534,3.0,0,1.0,7.0,59,5.044724043138084,5.6175803416674945,0.5169782213368319,-1.1343218463136238,0.17980348520961836,0.8719693354202575,2.4291549937009527,0.5168105220663799,0.5049953475096189,1.1882466454072333,-0.15788458291795268,0.928599619924778,1.4349531914612796,2.5373153746100345,1.1835392978638577,0.38322696829013475
50,8560,-50,2.0,3.0,0,1.0,7.0,60,5.015303738317757,5.533574194468432,0.5292571456559816,-1.136060020654593,0.1861898419900239,0.8844072901580403,2.3527890311895074,0.5275100827234062,0.5112005532695215,1.210857033561729,-0.20571276035728456,0.956907057649373,1.462374264446483,2.6130892370994325,1.2103926846499347,0.3831166892671829
51,7794,-50,1.9510565162951543,3.0,0,1.0,7.0,61,5.010136002052861,5.555632272119196,0.5409464823694157,-1.1005509965870188,0.1973890710845249,0.8884548835511706,2.339727791740473,0.537373576868347,0.5104670164040427,1.2445039910512778,-0.16097421583286145,0.9888159597488771,1.4978954552624255,2.690435476051485,1.2419256923143005,0.38302602130497143
52,7240,-50,1.809016994374948,3.0,0,1.0,7.0,45,5.016574585635359,5.530378323327719,0.5441514834022305,-1.1202003762971393,0.19971621278922153,0.8928297386322597,2.257918658352071,0.5395656122810324,0.5107632803582373,1.2673598430096145,-0.1218436778778987,1.0189213260832257,1.5245497874542444,2.6904990435065224,1.2698346532732907,0.3808001171190668
53,7029,-50,1.5877852522924722,3.0,0,1.0,7.0,46,5.027315407597098,5.563850400252458,0.5442223455258439,-1.0887655446185809,0.19093959532928462,0.8961850071170943,2.2654140161506557,0.5360556736551089,0.5192373623970169,1.2929921051313789,-0.159391288316293,1.0336018412115286,1.5488517460120923,2.7638392245126764,1.2922644733559843,0.3833156009766927
54,7014,-50,1.3090169943749481,3.0,0,1.0,7.0,47,5.072141431422868,5.60606183933135,0.5406287682513259,-1.1383974892895339,0.19302243093104277,0.8862875487213085,2.321518435496639,0.5333486753114142,0.514116955712245,1.3063339823727587,-0.23700099785215945,1.0490199117648262,1.5666302115299138,2.7588819598619594,1.3084227464059899,0.38254579279973416
55,7255,-50,1.0000000000000024,3.0,0,1.0,7.0,46,4.990489317711923,5.47712923848763,0.5420075011021759,-1.1701867375681614,0.19291467746199115,0.8829420083917728,2.3605373887363625,0.5333110914634454,0.5170744443445233,1.3259500207508725,-0.17704597477899095,1.063583498833939,1.583277774736874,2.7589971676782588,1.3243519200899714,0.38315185682617525
56,7681,-50,0.6909830056250532,3.0,0,1.0,7.0,47,4.979820335893764,5.4735623144210885,0.5344358646612515,-1.2316382418724756,0.1943334989390168,0.8846996453091542,2.3927952003343607,0.5309452311214047,0.5188679421195076,1.3375884730293537,-0.01624467958436252,1.0835394083198067,1.594370142404268,2.781168296752243,1.3381546617669515,0.38462979909614553
57,8266,-50,0.412214747707526,3.0,0,1.0,7.0,48,4.981006532784902,5.498256746209231,0.5317434449805549,-1.2334865272078943,0.19084168731105317,0.890036430710043,2.343160406780664,0.53010189972535,0.5188650850690433,1.3448571784418444,-0.04095232985613282,1.0930737053575255,1.6045380196409758,2.850108585459988,1.3481902135483281,0.3875357333839674
58,8994,-50,0.190983005625053,3.0,0,1.0,7.0,49,4.978207694018234,5.491819058760369,0.5333825972633679,-1.2507687278013797,0.19384092600691732,0.8919598076719273,2.4241198610429775,0.5303639214264448,0.5213861612372868,1.3462018237393496,-0.03368906637980584,1.0948033824949692,1.615810701158994,2.91017004785763,1.3528835036909077,0.3914969492671159
59,9854,-50,0.048943483704847246,3.0,0,1.0,7.0,50,4.975339963466612,5.489671535455765,0.524209909045198,-1.275209026110481,0.182663399483934,0.8945584955372776,2.4043595903407273,0.5259489851177342,0.526959555440707,1.3523793578827625,-0.019364709017740234,1.09493093689768,1.6191689613017965,2.9840265814057028,1.3563535544324008,0.39284086881927316
60,10705,-50,0.0,3.0,0,1.0,7.0,51,4.989444184960299,5.473572934740133,0.5270677221002285,-1.3298286218612088,0.17557995739040796,0.9020212898968338,2.4791196705784144,0.5247370931800215,0.5324666393129291,1.3539630074773934,-0.03631845890547725,1.0998070165695522,1.630089061284224,2.9121982982904244,1.362998381899014,0.3969267281811361
61,11568,-50,0.04894348370484669,3.0,0,1.0,7.0,51,4.995677731673582,5.473513679139589,0.5301863105373412,-1.2815941919484428,0.16984850958206252,0.900355444025829,2.436514409391379,0.5222320926897864,0.534276991320939,1.3625508547073166,-0.10664770252238757,1.1068430735316386,1.6349163254811394,2.897290014041224,1.3696147877879483,0.4030256355602001
62,12494,-50,0.1909830056250521,3.0,0,1.0,7.0,52,4.979430126460701,5.470585177880926,0.5265998880182353,-1.2006623100819636,0.1726463939114559,0.8966318589004181,2.4121613582835897,0.5189468198982976,0.5389199405993121,1.3729996724014644,-0.06162807586125218,1.1112016983919297,1.6444490512604812,2.8357004550555294,1.3769857504862417,0.40490151023142573
63,13371,-50,0.41221474770752486,3.0,0,1.0,7.0,53,4.985191833071573,5.490448107035142,0.5261597633581832,-1.245392314651398,0.16536423322315963,0.9041365997200437,2.433889981155831,0.5201119888618193,0.5449446657992534,1.3755997916658695,0.02609532792864789,1.1095229551305108,1.6487426499027977,2.8186601103510354,1.3783242272035268,0.4086688879245224
64,13992,-50,0.6909830056250519,3.0,0,1.0,7.0,54,4.989351057747284,5.483064349593069,0.527898800156994,-1.345131144284443,0.15978875519432556,0.9068788802455127,2.4430842842240437,0.5198742148347298,0.5505498867259799,1.3810696693426447,0.013919924171081038,1.1203137039653084,1.6553628343010516,2.8583355686515746,1.3867697231642075,0.41091018311932603
65,14410,-50,1.0000000000000009,3.0,0,1.0,7.0,55,4.984802220680083,5.467712761050823,0.5275102790668562,-1.385014408714038,0.15468439364940412,0.9042962604107776,2.4546439815835184,0.517370783537314,0.5554480881769519,1.3900329996245397,-0.06143981972993348,1.1231796690929405,1.6673005290291456,2.9024106957451674,1.3940558803550744,0.41322209011280087
66,14632,-50,1.3090169943749466,3.0,0,1.0,7.0,56,4.991183706943685,5.4977247064274115,0.5255586876937508,-1.3660825699890389,0.15020411734843464,0.9062690539388611,2.5276840574681647,0.5171832888434441,0.5590941362020304,1.402314250134685,-0.0870069001374289,1.1304102180768756,1.6819291192274362,2.960391888110802,1.4062842942188714,0.4121839365545953
67,14449,-50,1.5877852522924711,3.0,0,1.0,7.0,57,5.024569174337325,5.49859064951656,0.5230275749910398,-1.412233706758204,0.1450480015731276,0.9103691784017532,2.600102399932509,0.5150898133493301,0.5652160530178186,1.41781984736018,-0.08335265254843932,1.1501905948127262,1.6945200499626267,2.9221085653032834,1.4227461893445572,0.4108665424753745
68,13891,-50,1.809016994374947,3.0,0,1.0,7.0,58,4.9996400547116835,5.510279908167135,0.5221388463570369,-1.4228773120514187,0.14717138446607567,0.909667075177278,2.5955642515207193,0.5138675780986025,0.5681948948317971,1.43686690257159,-0.03799840837569877,1.1671833448157927,1.7063773191989835,2.974652913005272,1.4409796026102275,0.41163908188066367
69,13054,-50,1.9510565162951539,3.0,0,1.0,7.0,59,4.991113834839896,5.504201002982629,0.5227569474181145,-1.4949031332415004,0.14625766831653347,0.9232674664458981,2.6666102697842473,0.5174267545787543,0.5712187522720283,1.4578875022589375,-0.1282696425600044,1.1827352577706622,1.730130675220314,3.0530150002641263,1.4636905945021839,0.4118658131923143
70,12224,-50,2.0,3.0,0,1.0,7.0,55,5.0508017015706805,5.5363022275393154,0.5173101553677237,-1.3751985748628084,0.13569374081170812,0.9177147469064751,2.5713464330493143,0.5130765202405162,0.5727705738069968,1.4815372092981067,-0.13503690240588484,1.2078144126523047,1.7520985342460922,3.0173026436010195,1.488236852079007,0.412874749642457
71,11413,-50,1.9510565162951545,3.0,0,1.0,7.0,56,5.069394550074477,5.570879709474492,0.5022328119556451,-1.4532255980072093,0.1225059517403936,0.9052400851567903,2.4782767875235088,0.5036719607929702,0.5768855623778498,1.5038205546201282,-0.10282159559697293,1.222554611386258,1.776160456162401,3.0005538361316857,1.5123175773831536,0.4152696696979189
72,10891,-50,1.809016994374948,3.0,0,1.0,7.0,57,5.0937471306583415,5.598503841640254,0.5039271844594253,-1.476878471949856,0.11270214248505143,0.9053931515008917,2.551668312052224,0.5001311177801014,0.5795953058492902,1.5285494376993907,0.016227874850627787,1.247288540278528,1.803939601901288,3.0114277024321385,1.5372149873525054,0.41612861449387006
73,10647,-50,1.5877852522924725,3.0,0,1.0,7.0,58,5.106321029397953,5.620539261878673,0.49985853601658475,-1.5595506035225783,0.10671411321993218,0.8907771211612835,2.5111749914910635,0.4955344042036929,0.5836118679825708,1.542768505257049,0.028319190666898312,1.2636288675256178,1.8195148973584185,3.007573370926923,1.5544288416401595,0.4202274478645526
74,10686,-50,1.3090169943749483,3.0,0,1.0,7.0,59,5.084783829309377,5.602274091836317,0.5028357216271372,-1.5268566641602386,0.10418385458927767,0.9001252976211807,2.475115312662572,0.4979485290829715,0.5869137701336706,1.5596880026555455,0.033759982081816714,1.277418467582411,1.8435227219418315,3.094403543266112,1.5710815975192431,0.42469857668591826
75,11067,-50,1.0000000000000027,3.0,0,1.0,7.0,60,5.067407608204572,5.5831339452180995,0.5014456407734671,-1.4413535605658894,0.09832967665806044,0.9056761699383071,2.547881419864321,0.4961296834782711,0.591735292450249,1.571605635754455,0.023766661064234543,1.288083563440003,1.8553391513541357,3.0795633985544715,1.5818208110147562,0.4266845453921965
76,11576,-50,0.6909830056250534,3.0,0,1.0,7.0,61,5.049326192121631,5.5505688298769895,0.5095189500037657,-1.4670089597111489,0.11023277341163512,0.9069031226326616,2.5972710218324924,0.49872208759034675,0.5924891429797879,1.5806300641918551,0.015742823279450813,1.2939965770601412,1.8696130016417556,3.13430401721537,1.593102872081035,0.43129805516090713
77,12267,-50,0.4122147477075262,3.0,0,1.0,7.0,61,5.0224993886035705,5.526401134054303,0.5123208118514493,-1.480531127458241,0.1050455238968925,0.9122662922037017,2.5704051701627857,0.49960665807135024,0.5997437946546227,1.5858150098508266,0.004906782969254097,1.300285303950428,1.8756921804747555,3.1934113799947004,1.6002018932275714,0.4331711888597795
78,13083,-50,0.1909830056250531,3.0,0,1.0,7.0,62,5.007184896430482,5.5239247738461446,0.5077364029064831,-1.5516408542098565,0.09852059064607888,0.9078514551992782,2.58663149134116,0.4967470905856168,0.6000842614728049,1.593056500337815,0.029307388872562463,1.3029398278871125,1.8863295835541298,3.266381089276364,1.605666096281145,0.4366618892130573
79,13923,-50,0.048943483704847246,3.0,0,1.0,7.0,63,4.998276233570351,5.515395770662908,0.50912318179032,-1.5075182216858778,0.08976799123308463,0.9082127843508214,2.5730509216237896,0.4953996583426272,0.6008902419595492,1.598596840897287,-0.005536557084350774,1.3088238695816887,1.893860721617529,3.169378359323484,1.6118200260753073,0.440759577226806
80,14785,-50,0.0,3.0,0,1.0,7.0,64,4.99120730470071,5.510655322172156,0.5141344814890636,-1.5837663935351496,0.09207286558374293,0.9135609343901413,2.661619458785607,0.4969657501810319,0.6039757068933722,1.6100823748876967,-0.07251466329602133,1.3181947261171978,1.9015030078595663,3.246537981539522,1.6218420720817226,0.4439691270463015
81,15664,-50,0.04894348370484669,3.0,0,1.0,7.0,65,4.968718079673136,5.490082244862311,0.5125469564172608,-1.6120570624610968,0.08787926812964063,0.9137163030885626,2.6898379045556116,0.4970594944130567,0.6063024968106466,1.6139964155542237,-0.12601332158369585,1.319027985006916,1.9109176795583893,3.294585316297146,1.6250315101813735,0.4471360324280269
82,16454,-50,0.190983005625052,3.0,0,1.0,7.0,66,4.969308374863255,5.456946091876652,0.515963736224679,-1.6903458766775612,0.086204146822969,0.9107100143882324,2.6582088640187416,0.49542640725921683,0.6103328609580386,1.615249567442727,-0.13919216889261463,1.318748171016526,1.920030288648303,3.2684937243736654,1.62975482560399,0.4522569789876364
83,17140,-50,0.41221474770752464,3.0,0,1.0,7.0,67,4.987922987164527,5.470236108607867,0.5203555255646308,-1.7200581689211463,0.08666418630892869,0.9167828114047464,2.620272187642303,0.49759174624334496,0.6134933868872665,1.6244865446269952,-0.15586635646433591,1.3261286081716648,1.9247550711892085,3.316247948403348,1.6365203757371511,0.4545166241335718
84,17592,-50,0.6909830056250517,3.0,0,1.0,7.0,67,5.014608913142338,5.4720923987034285,0.5203028647061383,-1.7281567413757295,0.08687272965614715,0.9226273392455493,2.6546667766874426,0.500596249651548,0.6144506198210178,1.629169519653813,-0.138285511188379,1.3311798662314975,1.9374920128583457,3.3209501612405985,1.643406221609039,0.45943367450141726
85,17913,-50,1.0000000000000007,3.0,0,1.0,7.0,68,5.003907776475185,5.483427763721452,0.5170128785466472,-1.8219926609344363,0.08773421910188123,0.9253769122262672,2.731000596722671,0.4996389341121204,0.6137634623192307,1.6376710155568042,-0.14512962856294565,1.3422006110558988,1.9477452472858172,3.334639089492896,1.653307716671615,0.4626256894619845
86,17917,-50,1.3090169943749463,3.0,0,1.0,7.0,53,5.0080928726907405,5.45190516106237,0.5243575579371361,-1.8950647620737748,0.09861423359780275,0.9317850569390556,2.767436874063092,0.5054431695802116,0.6162601873846317,1.6421407205744476,-0.17005464513667834,1.3485173620233601,1.9628478400216591,3.3257390275431056,1.6619175760075904,0.46483670746223776
87,17631,-50,1.5877852522924707,3.0,0,1.0,7.0,54,5.005785264590777,5.447629973942218,0.5274055833008376,-1.918952137527987,0.10196097734464815,0.9304529936300787,2.7777700909369383,0.5042763484136163,0.6177736715298794,1.6597794280952416,-0.1866383285346433,1.3617574957570393,1.976553938662942,3.3227454540384613,1.675787313180156,0.46257395842173626
88,17012,-50,1.8090169943749468,3.0,0,1.0,7.0,55,5.0038796143898425,5.472682646194529,0.5220458768991951,-1.930013519627323,0.09976928283541345,0.93249567211517,2.847631263981976,0.5055999741984449,0.6161707801449643,1.6759909410444331,-0.12646368651358358,1.3746699002117633,1.9982381318686233,3.370134224725976,1.691398458578342,0.4628618449828794
89,16120,-50,1.9510565162951536,3.0,0,1.0,7.0,56,4.9844292803970225,5.4284832144224895,0.526273705337993,-1.8760967610642783,0.10393580382297327,0.9335061332215822,2.8338813519317685,0.5076942903334428,0.6195870469453655,1.7029848012751612,0.09952057522749155,1.4007193259635242,2.0197211500274923,3.4105876342213373,1.7191853455536295,0.46068099277830543
90,15213,-50,2.0,3.0,0,1.0,7.0,57,4.984158285676724,5.414017694763692,0.5212303572222996,-1.9680611272680273,0.09903748790849634,0.9329569732577525,2.823130604274032,0.5066333096550536,0.6252362869079938,1.7236556914836112,0.007471091162172275,1.4199704870525247,2.0413627801935808,3.3668558879956043,1.7422854523098124,0.4633595705749551
91,14378,-50,1.9510565162951545,3.0,0,1.0,7.0,58,4.965572402281263,5.412771139925437,0.5249432176739434,-2.022357521758026,0.09279678397947075,0.9295695472581134,2.638541760099789,0.503961063225988,0.6271825096879436,1.7474802244704848,0.18236024204151502,1.4433153086437807,2.067874100264004,3.3139194766954114,1.766866123095531,0.4682331666331938
92,13753,-50,1.8090169943749481,3.0,0,1.0,7.0,59,4.967716134661528,5.402760886726457,0.5248263340729094,-2.0348806297627196,0.09096049383557814,0.9376446041537897,2.6931300601477832,0.5050715932460919,0.6298697731850053,1.7763130553365543,0.18417183900886397,1.4713840684425363,2.095859165472004,3.3957397642881015,1.7952940729067435,0.4677076564593207
93,13536,-50,1.5877852522924725,3.0,0,1.0,7.0,60,4.961436170212766,5.3980850793317,0.5260854772051308,-2.040690770122734,0.08888976817164854,0.9368208920466783,2.6707719494718605,0.5042053781300403,0.6321318308971352,1.7926465980095987,0.22806886123389386,1.4944992526542054,2.122340972526814,3.4794249178661523,1.818300775856144,0.4717176035926882
94,13544,-50,1.3090169943749486,3.0,0,1.0,7.0,61,4.94034258712345,5.373826585266509,0.5248847831681096,-2.0487310921587776,0.08880194575374414,0.9435667718637208,2.712156687432706,0.5054653461067928,0.6325845941556417,1.813466850830071,0.22732522659660942,1.509354552067829,2.1449195391348055,3.4846961529748515,1.834882408678235,0.47529019405812784
95,14011,-50,1.0000000000000029,3.0,0,1.0,7.0,62,4.947041610163443,5.357031622142823,0.5161421096749385,-1.981999978969735,0.08267065829758026,0.9407954261906499,2.7789436186304526,0.5020736675051977,0.636893773979162,1.8265230782428368,0.1681583607670589,1.5210445698489512,2.1603733252921513,3.5777784264186923,1.8465500008195121,0.4762764279373801
96,14547,-50,0.6909830056250537,3.0,0,1.0,7.0,63,4.9643225407300475,5.373826843560235,0.5204775478496977,-1.9755426709906185,0.07869840304918274,0.9383534263135072,2.8215626785875876,0.5004465329336102,0.6403197045208882,1.8375625681544168,0.14443710372357277,1.529038920604114,2.1668246054422857,3.4887019817536045,1.857439052116282,0.47794483792509446
97,15204,-50,0.4122147477075264,3.0,0,1.0,7.0,64,4.967179689555381,5.420350917514548,0.5114263395356735,-1.900053665518372,0.07022748436827293,0.9435061061708515,2.809499526555472,0.49850907504302683,0.6431789207671645,1.8493714069465303,0.14604761298360389,1.5354206241881816,2.178304481729727,3.575201174078497,1.8657473763876837,0.48160891458808763
98,15956,-50,0.19098300562505333,3.0,0,1.0,7.0,65,4.966720982702432,5.419777349258099,0.5103554513620759,-1.9800283382483652,0.07146756361510595,0.9452078901409202,2.8920623918355575,0.4975827468085726,0.6446923740767937,1.8536547144614892,0.16082277114085944,1.5382948791019628,2.1852343831726455,3.4874326228410535,1.8702302079930933,0.48466999123946314
99,16774,-50,0.04894348370484736,3.0,0,1.0,7.0,66,4.954334088470252,5.402710636081406,0.5070263522108854,-2.030993030655483,0.07221425075009259,0.9523501173513238,2.8526043535480667,0.5007585329080313,0.6459648267534791,1.8636754199640153,0.17566050656211854,1.543474844497738,2.191792292179092,3.4956214184290273,1.8737613178558963,0.48631536538680825
100,17535,-50,0.0,3.0,0,1.0,7.0,67,4.945651554034788,5.392362275605838,0.5190890761202237,-2.0975257309539663,0.06941865992588439,0.9591409467966332,2.811071023481497,0.5055778836363465,0.6505787431777341,1.86384494707743,0.08116831180470145,1.5393220850936356,2.198678066717945,3.5549986836234106,1.8757936799976478,0.48838587712363674
101,18277,-50,0.04894348370484658,3.0,0,1.0,7.0,68,4.94506757126443,5.397534934518413,0.5126802389794946,-2.116275629577603,0.06629134935081413,0.9578712876514001,2.765087463982344,0.5048434183041293,0.6554810977296481,1.8689894423712512,0.0009530545714255267,1.539059133076579,2.2097414095163015,3.566289805870374,1.8789967963622654,0.4912805461803299
102,18912,-50,0.19098300562504977,3.0,0,1.0,7.0,69,4.941412859560067,5.3613064139316595,0.5097539025511278,-2.0856074616038667,0.05987802785143126,0.9550256313835588,2.8571069998945133,0.5006442388543786,0.658359287495822,1.869695202570461,0.0050972697070697515,1.53847712833426,2.212083255119999,3.661697374463588,1.8815688471698482,0.49383122037788013
103,19508,-50,0.4122147477075244,3.0,0,1.0,7.0,70,4.9646298954275165,5.414098854375871,0.5065726105021005,-2.095233800161024,0.05461910480467426,0.9567878147003646,2.945477020864261,0.49997285093238664,0.6612696014351244,1.8748190179285138,-0.07262116566291396,1.545734428929983,2.2193241442443226,3.646230949302196,1.8884969199876458,0.49476787576730163
104,19803,-50,0.6909830056250514,3.0,0,1.0,7.0,71,4.977932636469222,5.424872892540806,0.505552554004308,-2.081390110096479,0.05275879406464686,0.9563949286649127,3.011879695673178,0.5022107100541044,0.6673980043628327,1.8796977268623911,-0.12162547191403672,1.5441268976532634,2.2261819019487845,3.7083265092374473,1.8917693473701696,0.497392089812218
105,19948,-50,1.0000000000000004,3.0,0,1.0,7.0,72,4.962753158211349,5.413951842569999,0.5034648848963768,-2.1127454425574066,0.050675652895420344,0.9595508161970034,3.0177554912866458,0.5011030785658044,0.6695194450215586,1.8858049999976925,-0.15971984748107743,1.5556953419880006,2.2336992279644177,3.6644684402525094,1.8996458538936882,0.49860089543373487
106,19772,-50,1.3090169943749497,3.0,0,1.0,7.0,73,4.955745498685009,5.399881786790937,0.5040205195894439,-2.1569612336815913,0.048690065663798014,0.9607614737204144,3.11423398543087,0.5011208954667064,0.6709116077453233,1.8923011485462973,-0.11581374959450866,1.5603254438144885,2.24179155889454,3.7157660334762945,1.9039534560754778,0.5010495152704721
